barcode,product_name,brands,categories,ingredients,energy_kcal,fat_g,saturated_fat_g,carbohydrates_g,sugars_g,fiber_g,protein_g,salt_g,sodium_g,nutriscore_grade,nutriscore_score,nova_group
8904335601890,Yoga bar High Protein Muesli+,Yoga bar,"Mueslis, Dietary supplements, Oat","Whole Grains 45% {Rolled Oats, Millets 22% [Ragi Flakes (Ragi, Jaggery), Jowar Flakes (Jowar, Jaggery)]}, Texturized Soya Protein Flakes, Dark Chocolate Paste 13% (Sugar, Edible Vegetable Fat, Cocoa Solids, Soy Lecithin & Natural Flavours), Dehydrated Fruits (Raisins, Cranberry 1%), Nuts & Seeds (Chia, Almond 1.5%, Pumpkin), Dates Syrup, Peanut Protein, Cocoa Powder, Natural Flavours, Rice Bran Oil, Jaggery Syrup, Probiotics (Bacillus Coagulans SNZ 1969, 15 Billion CFU/g).",386,10.7,3.9,53.1,20.2,7.5,23,0.224,0.0896,not-applicable,0,4 - Ultra processed food and drink products
8901499010728,Kellogg's chocos,Kellogg's,Breakfast cereals,,373,3,1,0,0,0,9,0,0,unknown,0,
8901499008183,Corn Flakes Original,Kellogg's,Corn flakes,"corn grits 87.7%, sugar, malt extract, iodized salt, vitamins, INS320",380,1,0.666667,87,8.333333,2.666667,6.666667,1.25,0.5,d,12,3 - Processed foods
8901499009043,kelloggs chocos multigrain,Kellogg's,Breakfast cereals filled with chocolate,,373,3,1.2,81,27.5,7,9,0.625,0.25,d,13,
8901063325036,Britannia toastea 250gm,Britannia,"Rusks, Toaste","REFINED WHEAT FLOUR (MAIDA) (71%), SUGAR, REFINED PALM AND PALMOLEIN OIL, SEMOLINA (SUJI) (1.8%), YEAST, VITAL GLUTEN, COLOUR (150a), INVERT SUGAR SYRUP, IODISED SALT, EMULSIFIERS (472e, 471), SPICE (0.3%) (GREEN CARDAMOM SEEDS), BREAD IMPROVER (STARCH, SOYA FLOUR, IMPROVERS [1100(i), 1104, 1102]), WHEAT FIBER, NATURE IDENTICAL & ARTIFICIAL (MILK) FLAVOURING SUBSTANCES AND ANTIOXIDANT (300). (Numbers in brackets as per International Numbering System) CONTAINS WHEAT AND SOY",432,8,3.7,80.9,20.8,0,9.2,0.5325,0.213,d,16,4 - Ultra processed food and drink products
8904043554716,Crem Treat Vanilla Crem bun,"Bimbo, Modern",Bread rolls,"Refined Wheat Flour (Maida), Bun Icing (Sugar, Edible Vegetable Fat (Interesterified), Humectant (422), Stabilizer (412), Preservative (200), Turmeric Extract, Artificial Flavouring Substances (Vanilla and Butterscotch]&quot;, Sugar, Glazed Fruit (3.68%) [Papaya, Sugar, Acidity Regulator (330), Preservative (211), Food Colour (129)], Edible Vegetable Fat (Interesterified), Gluten, Yeast, lodized Salt, Soya Flour, Preservative (282), Emulsifier (4810).",356.7,11.93,7.56,55.5,24.58,3.84,6.9,0.588,0.2352,e,19,4 - Ultra processed food and drink products
8906136651951,Pintola High Protein Oats Dark Chocolate,Pintola,"Breakfast cereals, Bodybuilding supplements","Oats (43%), Protein Blend (26%) {Texturized Soy Protein, Soy Protein Isolate, Whey Protein Concentrate}; Dry Fruit, Nut & Seeds (12%) (Raisins, Almonds, Pumpkin Seeds, Chia Seeds}; Organic Jaggery, Cocoa Solids (7%), Jowar Flakes, Himalayan Pink Salt. Allergen Information: Contains Oats, Nuts, Soy & Milk.",392,8,2.1,54.6,14,9.6,25,0.325,0.13,not-applicable,0,4 - Ultra processed food and drink products
8901088129800,Masala Oats,Saffola,Oat,"Rolled Oats (69.3%), Maltodextrin, Salt, Dried Vegetables (Carrot (1.5%), Green Peas (1%), French Beans (0.7%), Onion Powder and Sugar, Refined Rice Bran oil, Desiccated Coconut Powder (2.1%), Spices & Condiments (1.6%) (Chilly, Turmeric, Ginger, Cardamom, Cinnamon, Curry Leaves, Garlic), Milk Solids, Tomate Hydrolysed Vegetable Protein, Yeast Extract, Anticaking Agent (INS 551), Acidity Regulator (INS 330), Flavour Enhancers (INS 627, INS 631). CONTAINS PERMITTED NATURAL COLOUR (INS 100) AND ADDED FLAVOURS - NATURAL AND NATURE IDENTICAL FLAVOURING SUBSTANCES.",340,7.2,1.3,71.8,5.7,12.9,9.9,6.005,2.402,d,18,4 - Ultra processed food and drink products
8906001388609,Brown Sliced Brown Bread,English Oven,Wholemeal breads,"WHEAT FLOUR [ATTA (50%)], REFINED WHEAT FLOUR [MAIDA (50%)], WATER, YEAST, SUGAR, IODIZED SALT, WHEAT GLUTEN, EDIBLE BRAN VEGETABLE OIL (PALM), CLASS II PRESERVATIVE (282), MALT POWDER, WHEAT IMPROVERS [170 (i), 510, 923, 1100], ACIDITY REGULATOR (260), EMULSIFIERS [471, 472e, 481 (i)] AND ANTIOXIDANT (300)",265.75,0.928571,0,50.928571,0,7.928571,9.45,0,0,unknown,0,4 - Ultra processed food and drink products
8901063341500,White bread,Britannia,Breads,,250,1.2,0,52.4,0,0,7.4,0,0,unknown,0,
8906007280693,Rice Bran Oil,Fortune,Rice bran oils,RICE BRAN OIL,900,100,31,0,0,0,0,0,0,d,13,2 - Processed culinary ingredients
8906080349652,"Murmura, Kurmura",Vijay,"Rices, Puffed rice, Vegetables from Spain, Roasted-rice","Roasted Rice, Salt",400,1.5,0,87,1.6,0,8,0.25,0.1,b,-2,3 - Processed foods
8901499010704,Chocos,Kellogg's,Breakfast cereals,"Multi grain flour mix, sorghum, rice flour, Sugar",384,2.6,1,83.3,24,0,9.6,0,0,unknown,0,3 - Processed foods
8901499009623,Chocos Fills,Kellogg's,"Breakfast cereals filled with chocolate, Unfortified diet chocolate breakfast cereals","Multi Grain Flour Mix (Rice Flour, Whole Oats Flour, Whole Wheat Flour), Choco Cream (Sugar, Edible Vegetable Oil (Sunflower Oil, Palm Oil), Cocoa Solids (63%), Milk Solids, Emulsifier (INS 322(i))). Sugar, Cocoa Powder (5.6%), Iodized Salt, Vitamins",432,14,4.8,72,30.5,5,7,0.75,0.3,d,18,4 - Ultra processed food and drink products
8906001387114,Multi Grain High Fibre Bread,English Oven,Multigrain sliced breads,"REFINED WHEAT FLOUR (MAIDA), WATER, MULTIGRAIN MIX (20% - OAT FLAKES, SUNFLOWER, LINSEED, SESAME SEED, SOYA GRIT, MELON SEEDS), YEAST, SUGAR, EDIBLE VEGETABLE OILS (PALM), WHEAT GLUTEN, EDIBLE COMMON SALT, MALT FLOUR, BROKEN WHEAT, SOYA FLOUR, CLASS II PRESERVATIVE (282), ACIDITY REGULATOR (260), EMULSIFIERS [471,472e, 481 (0)1, IMPROVERS [1700), 510, 923, 1100] AND ANTIOXIDANT (300). (NUMBERS IN BRACKETS ARE AS PER INTERNATIONAL NUMBERING SYSTEM) ALLERGEN DECLARATION: PRODUCT CONTAINS WHEAT FLOUR (GLUTEN), SEEDS, OATS, SOYA FLOUR AS ALLERGENS.",310.55,3.09,1.1,54.31,4.74,10.27,11.21,1.0875,0.435,b,1,4 - Ultra processed food and drink products
0641837433199,Protein Oats,Doctor's Choice,Rolled oats,"Rolled Oats (40.4%), Protein Blend (27.25%) (Texturized Soy Protein, Soya Protein Isolate. Whey Protein Concentrate), Dry Fruits. Nut & Seeds (14.5%) (Raisins, Almonds, Pumpkin Seeds. Chia Seeds), Jaggery, Cocoa Solids (7%), Jowar Flakes, Natural and Nature Identical Flavour, Himalayan Pink Salt. *Amino Acids Profile: L-Arginine 1.68g, L-Leucine 1.93g, L-Valine 1.06g, L-Cystine 0.16g, Glycine 1.07g, Histadine 0.76g, Serine 1.34g, Aspartic Acid 3.19g, Glutamic Acid 7.51g, Threonine 0.97g. Alanine 1.14g, Proline 0.99g, Lysine 1.64g, Tyrosine 0.66g. Methionine 0.85g, Iso Leucine 0.92g, Phenyl Alanine 1.23g. Tryptophan 0.25g. CATEGORY: Breakfast Cereals. ALLERGEN ADVICE: Contains Milk, Nuts & Soy. N",393.47,8.15,2.08,55.01,14.52,9.75,27.04,0,0.13278,c,6,4 - Ultra processed food and drink products
8906136651982,High Protein Muesli,Pintola,Mueslis,,390,8,1.6,56,17,10,24,0.395,0.158,c,6,
8901537074354,brown rice,Daawat,Brown Basmati rices,,350,2.5,0,75,0,0,9.7,0,0,b,-4,
8901491702546,Oats Multigrain,Quaker,Oat,Oat flakes,407,9,1.8,71,2.2,12,11.1,0.2925,0.117,a,-6,1 - Unprocessed or minimally processed foods
8901042967325,MTR POHA 60 g,MTR,Breakfast cereals,,249,7.2,3,40.3,2.7,1.8,4.8,0.8,0.32,c,7,
8901499006936,Kellogg's Chocos,Kellogg's,"Breakfast cereals, Chocos",,387,2.9,1.2,83.6,30,5,9,0.825,0.33,d,16,
8904335600336,Muesli+,Yoga Bar,Mueslis,"60% Whole Grains (Rolled Oats, Brown Rice Flakes, Quinoa Flakes). 17% Dried Fruits (Raisins. Apricots. Cranberry. Blackcurrants). 14% Seeds & Nuts (Pumpkin, Almonds, Chia. Flax). Strawberry Powder. Date Syrup, Jaggery, Rice Bran Oil, Himalayan Pink Salt",417.5,9.5,2,70,4.75,7.5,13,0.153125,0.06125,a,-3,3 - Processed foods
8906112662414,Rolled oats,True Elements,"Rolled oats, Oat",Rolled Oats,410.9,10,2.9,68.3,0,9.5,12,0.0135,0.0054,b,-5,
8901499010711,Kellogg'sCHOCOS,Kellogg's,Chocolate cereals,,387,2.9,1.2,83.6,30.5,5,9,0.33,0.132,d,12,
8901499010476,Muesli 0% Added Sugar,Kellogg's,Mueslis,"MULTIGRAIN MIX (79.5%), WHEAT (19.9%), CORN GRITS & CORN MEAL (D6.7%), RICE (13.9%), ROLLED BARLEY (13%), ROLLED OATS (10%), RAGI MILLET FLOUR (3%), SORCHUM MILLET DOWARI FLOUR (3%), DRY FRUITS, NUT & SEED (17.3%), BROWN RAISINS (8.3%), BLACK CURRANTS (3%), ALMONDS (3%), PUMPKIN SEEDS (3%), CEREAL EXTRACT, OLIGOFRUCTOSE, WHEAT BRAN, IODIZED SALT, VITAMINS, ANTIOXIDANT (INS 307b) AND MINERAL",382,5.2,0.8,77.6,10.7,6.4,9.3,0,0,a,0,3 - Processed foods
8906008811131,suji semolina rawa 500g,fortune,"Wheat semolinas, Semolina",Wheat Semolina,367,0.9,0.2,76.7,1.3,0.9,9.95,0.2,0.08,a,0,1 - Unprocessed or minimally processed foods
8906112662803,Muesli,True Elements,Mueslis with fruits,"Rolled Oats (35.4%), Wheat Flakes (25.6%), Millets (18.3% - Jowar), Seeds (13% - Flax, Pumpkin), Almonds (5.3%), Freeze Dried Fruits (2.3% - Chikoo, Fig, Pineapple), Rosemary Extract.",425.4,10.9,3.5,68.1,0,11.5,13.5,0,0,a,-2,1 - Unprocessed or minimally processed foods
8908009059178,Super Multi Grain Bread - Zero Maida Bread,The Health Factory,Multigrain sliced breads,,238.17,1.53,0.22,43.19,4.41,7.37,12.91,0.8753,0.36591,a,-1,
8901499008190,Corn flakes,Kellogg's,Corn flakes,"Corn Grits (87.7%), Sugar, Malt Extract, iodized Salt, Vitamins, Minerals and Antioxidant (INS 320).",378,1,0.6,86.9,9.2,2.5,6.7,1.225,0.49,d,12,3 - Processed foods
8906020580121,Malabar Parota,iD,Cereals and their products,"Refined Wheat Flour (Maida)(60%), RO-Purified Water, Edible Vegetable Oil (Rice Bran Coconut Oi, Sesame Oil and Soyabean Oi) and Iodised Salt.",300,14.35,4.06,36.7,0.5,1.85,9.71,0.5057,0.20228,c,5,3 - Processed foods
8901725121747,Superior MP Atta,"Aashirvaad, ITC",Whole wheat flours,WHOLE WHEAT,338,1.3,0.3,76,3.6,10.4,10.7,0.00375,0.0015,a,-4,1 - Unprocessed or minimally processed foods
8904004411003,Rusky,Haldiram's,Rusks,,418,6.93,3.05,81.86,16.3,0.78,7.16,0.9615,0.3846,d,16,
8904335600343,chocolate cranberry museli,yoga bar,"Chocolate cereals, Mueslis","58% Whole Grain (Rolled Oats, Brown Rice Flakes, Quinoa Flakes). 14% Seeds & Nuts (Pumpkin. Almonds, Chia, Flax), 11% Dried Fruits (Cranberry. Raisins). Dark Chocolate (Cocoa. Cocoa-Butter, Sugar. Soy Lecithin), Date Syrup. Jaggery. Rice Bran Oil, Cocoa Powder, Apple Fiber, Himalayan Pink Salt. CONTAINS ADDED NATURAL FLAVOURS: CHOCOLATE, ROSEMARY EXTRACT.",437.5,13.25,5,67,6.75,9.5,12.25,0.22625,0.0905,c,6,4 - Ultra processed food and drink products
8908009059154,Whole Wheat Bread,The Health Factory,Breads,"Chakki Fresh Atta (Whole Wheat Flour), Yeast, Wheat Gluten, Rice Bran Oil (Edible Vegetable Oil), Cane Sugar, Iodised Salt, Cultured Wheat Flour, Cultured Sweet Potato, Cultured Glucose.",241.49,1.33,0.14,43.91,4.13,6.31,13.47,0.8678,0.34712,a,-1,4 - Ultra processed food and drink products
3154230805458,HERTA TARTE EN OR Pâte Feuilletée LOT 2+1 OFFERTE,"HERTA, Tarte en or","Pies, Salted pies, Puff pastry sheets, Frozen baking mixes, Refrigerated baking mixes","Farine de BLÉ, Eau, Huiles végétales (palme, colza), GLUTEN de BLÉ, Alcool, Sel, Jus de citron concentré, Levure désactivée. Peut contenir : LAIT, SOJA, MOUTARDE.",383.1,20,9.2,42,1.9,1.4,6.5,1.2,0.48,d,18,4 - Ultra processed food and drink products
8901063343450,Brown Bread,Britania,Breads,,248,1.5,0.4,51.6,1.9,3,7.9,1.405,0.562,c,7,
8906112661332,Chia Seeds,True Elements,"Cereal grains, Chia",Chia Seeds,508.6,31.5,4.8,39,0,34,17.1,0.025,0.01,unknown,0,1 - Unprocessed or minimally processed foods
8901499008893,Kellogg's Corn flakes original,Kellogg's,Corn flakes,"Corn grits (90%) , sugar , cereal extract , iodized salt , vitamins , antioxidant (INS 307b) , minerals",378,1,0.6,86.9,9.2,0,6.7,1,0.4,c,8,
8901499009135,Corn Flakes Original,Kellogg's,Corn flakes,,378,1,0.6,86.5,9.2,2.5,6.7,1.225,0.49,d,12,
8901088772433,Saffola Masala Millets,Saffola,Breakfast cereals,"Multigrain Mix (64.5Millet (41.1%) (Sorghum Milles, Pearl Millet Flakes}, Oats Flakes], Potato Flakes, Seasonmugar, lodised Salysed Vegetable Protein, Spices and Condiments&quot;, Starch, Acidity Malic acid), Potassium Chloride, Flavour enhancers (627, 631), Yeast ext sat Fiber], Dehydrated Vegetables (8.2%) [Carrot (2.8%), Onion (2.6%), French beans (...). Green Peas (0.5%)], Refined Rice bran Oil, Natural & Nature Identical Flavouring Substance, Masala Mix *Contains Turmeric, Coriander, Black Pepper, Cinnamon and Clove",377.142857,8.857143,1.714286,70.285714,5.714286,8.285714,8,3.214286,1.285714,d,17,4 - Ultra processed food and drink products
8901088213974,Creamy Oats,Saffola Oats,Breakfast cereals,,370,8,1.5,66.75,0.5,10.5,12.5,0.0125,0.005,a,-5,
8904335600800,Rolled Oats,Yoga bar,"Rolled oats, 6.3 Oat products",100% Golden Rolled Oats.,387,8.4,1.7,66.5,1.7,10,12.6,0.02375,0.0095,a,-5,
8906136651975,High Protein Muesli,Pintola,Mueslis,"Whole Grains (34%) (Rolled Oats, Ragi Flakes, Jowar Flakes, Quinoa Flakes, Brown Rice Flakes); Protein Blend (24%) {Texturized Soy Protein, Soy Protein Isolate}; Dry Fruits, Nuts & Seeds (22%) (Black Raisin, Cranberry, Almonds, Flax Seeds, Pumpkin Seeds); Organic Jaggery, Cocoa Powder (7%), Dates, Rice Bran Oil, Himalayan Pink Salt.",390,8,1.7,56,17,10,24,0.395,0.158,c,5,3 - Processed foods
8901063338555,100% Whole Wheat Bread,Britannia,Wheat breads,,245,2,0.6,50.7,1.5,4.4,8.3,0,0,a,-5,
8904043902326,Poha Flaked Rice,Tata Sampann,"Rices, Flaked rice",,722,2.6,0,162.8,0.1,15.2,12,25.5,10.2,unknown,0,
8901491103787,Flocon d'avoine pour poridg,"Pepsico, Quaker",Rolled oats,,407,9.5,2,68.5,0,0,11.8,9.5,3.8,e,26,
0690225101103,India gate super Basmati rice 1.5 kg,KRBL limited,Basmati rices,basmati rice,344,0.5,0,77,0,0.0014,6.7,0.2625,0.105,unknown,0,1 - Unprocessed or minimally processed foods
8901741000927,Wai Wai instant noodles,Wai Wai,"Cereals and their products, Instant noodles",,495,21.5,9.7,60.5,2.1,0,10.7,4.2,1.68,unknown,0,
8410179007496,Spaghetti,Borges,"Cereals and their products, Spaghetti",,359,1.5,0,72,0,2.9,13,0,0,unknown,0,
8901499010773,Chocos Moons and Stars,Kellogg's,Extruded cereals,"Wheat Solids (54.2%) (Wheat Flour (Atta) (29.6%), Refined Wheat Flour (Maida) (24.6%)), Sugar, Corn Flour, Cocoa Solids (5.6%), Minerals, Cereal Extract, Edible Vegetable Oil (Palmolein), lodized Salt, Colour (INS 150d), Vitamins, Antioxidant (INS 320). CONTAINS PERMITTED NATURAL COLOUR & ADDED FLAVOURS (NATURE IDENTICAL & ARTIFICIAL CREAM FLAVOURING SUBSTANCES) CONTAINS GLUTEN. MAY CONTAIN TRACES OF TREENUT.",390,3,1.333333,84,30,3.666667,8.666667,1,0.4,d,16,4 - Ultra processed food and drink products
8906008350500,Oats,Manna,Rolled oats,Oats,402,10,2,67,2,14,11,0,0,unknown,0,1 - Unprocessed or minimally processed foods
8904320002565,OATS,Disano,"Rolled oats, Oat",Rolled Oats,398,7.38,1.31,65.07,1,14.1,17.83,0.000013,0.000005,a,-10,1 - Unprocessed or minimally processed foods
8901499011466,Corn Flakes Real Almond Honey,Kellogg's,Corn flakes,,409,6.7,4,81.9,30,1.8,6.2,1.075,0.43,e,21,
8904335600756,Yoga bar oats dark chocolate,,Breakfast cereals,"Oats 52%, Seeds & Dry Fruits 11% (Chia Seeds, Pumpkin, Black Raisins). Raw Sugar, Cocoa Powder, Dehydrated Dates Powder, Rice Bran Oil, Himalayan Pink Salt. Contains Added Natural Flavour: Rosemary Extract, Chocolate. Commodity: 6.3 Breakfast Cereal (Proprietary Food) Allergen Advice: CONTAINS OATS, which are processed in a plant where products containing gluten are manufactured.",413,10.9,2.6,67.6,18.1,10,11.2,0.148,0.0592,c,7,4 - Ultra processed food and drink products
8901499010230,Oats,Kellog's,"Rolled oats, Oat",Oats,379,9,1.7,67.8,1.3,10,11.6,0.0175,0.007,a,-7,1 - Unprocessed or minimally processed foods
8903363007636,Nutri Delite 2 in 1s,Nutri Delite,Extruded cereals,"WHEAT SOLIDS(46%)[REFINED WHEAT FLOUR (MAIDA)(33.3%), WHOLE WHEAT FLOUR (ATTA)(12.6%)] SUGAR, CORN FLOUR, OAT FLOUR, RICE FLOUR, COCOA POWDER(2.6%), LIQUID GLUCOSE, WHEAT BRAN, PALMOLEIN OIL, MALT EXTRACT, IODISED SALT, ARTIFICIAL FLAVOURING SUSTANCES - CHOCOLATE, VANILLA, HONEY, CALCIUM CARBONATE, SOYA LECITHIN (INS 322 (i)), MINERALS AND VITAMINS, NATURAL COLOUR (INS 150d), TOCOPHEROL (INS 307b)",387.5,2.9,1.2,81.6,32.7,0,6.5,0.28,0.112,d,15,4 - Ultra processed food and drink products
8906076132640,Whole Wheat Loaf,The Baker’s Dozen,Sliced breads,"Whole Wheat Flour (Atta) (52%), Sourdough (3%) (Whole Wheat Flour, Water, Salt), Yeast, Vinegar, Sunflower Oil, Sugar, Fermented Wheat Flour, lodized Salt, Gluten, Flour Treatment Agent (INS 1100 (i)). Allergen Declaration: Contains Wheat & Soy. PROCESSED IN A FACILITY THAT HANDLES KNOWN ALLERGENS.",253,2,0.3,49,11,10,10,1.0625,0.425,c,6,4 - Ultra processed food and drink products
8906127551086,Alpino Super Oats Chocolate,Alpino,"Breakfast cereals, Oat","ROLLED JUMBO OATS (51.6%) NATURAL PEANUT BUTTER (22%)[PEANUTS] PROTEIN BLEND (15.2%) [TEXTURIZED SOYA PROTEIN &SOYA NUGGETS] DRY FRUITS & NUTS (6.0%) [ALMOND SLICE, RAISINS, SUNFLOWER SEEDS] COCOA POWDER (5.0%) MONK FRUIT POWDER. SWEETENER STEVIA POWDER] ANTIOXIDANT [ROSEMARY EXTRACT]",451,16.5,3.8,56,6.3,11,25,0.10625,0.0425,a,-7,1 - Unprocessed or minimally processed foods
8901499008343,CornFlakes Almond Honey,Kellogg's,Corn flakes,,409,8.7,4,81.9,30,1.8,6.2,1.075,0.43,e,21,
8901499010216,Corn Flakes1.20 kg,Kellogg's,Corn flakes,"Corn Grits (90%), Sugar, Cereal Extract, Iodized Salt, Vitamins, Minerals and Antioxidant (INS 307b). CONTAINS GLUTEN. MAY CONTAIN TRACES OF TREENUT.",378,1,0.6,86.9,9.2,2.5,6.7,1.225,0.49,d,12,3 - Processed foods
